13575;France;Les Ulis;Married;71;Female;70000,00;5;1;High School;Professional;1;2;1;11-20 Orders;2-5 Miles;563;13;9458,1825
13576;United Kingdom;London;Single;60;Female;160000,00;3;4;Bachelors;Management;0;3;1;1-10 Orders;0-1 Miles;894;7;8330,79
13577;France;Paris;Married;70;Male;70000,00;5;1;High School;Professional;1;2;1;11-20 Orders;2-5 Miles;573;11;9450,3225
13578;France;Roncq;Married;71;Male;70000,00;5;1;High School;Professional;1;3;0;1-10 Orders;10+ Miles;0;2;44,98
13579;Germany;Ingolstadt;Married;64;Male;110000,00;3;4;Bachelors;Management;1;4;1;1-10 Orders;5-10 Miles;967;10;7295,04
13580;Germany;Offenbach;Married;69;Female;110000,00;3;4;Bachelors;Management;0;4;1;1-10 Orders;5-10 Miles;1010;7;7285,57
13581;United Kingdom;Esher-Molesey;Married;69;Male;130000,00;4;4;Partial College;Professional;1;4;1;1-10 Orders;5-10 Miles;887;8;8374,79
13582;United Kingdom;London;Married;69;Female;130000,00;4;4;Partial College;Professional;1;4;1;1-10 Orders;0-1 Miles;211;4;77,96
13583;United Kingdom;Gateshead;Single;61;Male;90000,00;3;1;High School;Professional;1;2;1;1-10 Orders;10+ Miles;867;8;8375,29
13584;United Kingdom;Runcorn;Single;57;Male;70000,00;4;3;High School;Professional;1;1;1;1-10 Orders;10+ Miles;912;7;8361,29
13585;United Kingdom;Leeds;Married;57;Female;80000,00;4;2;Partial College;Professional;0;1;1;1-10 Orders;2-5 Miles;909;6;8368,29
13586;United Kingdom;Gateshead;Married;57;Male;80000,00;4;2;Partial College;Professional;1;2;1;1-10 Orders;10+ Miles;235;4;97,96
13587;Germany;Bonn;Single;61;Female;100000,00;3;4;High School;Professional;1;3;0;1-10 Orders;10+ Miles;0;3;78,48
13588;Germany;Leipzig;Married;62;Female;130000,00;3;4;Partial College;Professional;1;4;0;1-10 Orders;0-1 Miles;0;2;14,98
13589;France;Drancy;Single;57;Male;90000,00;4;2;Partial College;Professional;1;2;0;1-10 Orders;10+ Miles;0;3;78,48
13590;United Kingdom;York;Married;63;Male;170000,00;0;5;Bachelors;Management;0;3;1;1-10 Orders;10+ Miles;931;6;8306,30
13591;United Kingdom;York;Married;57;Female;170000,00;0;5;Bachelors;Management;1;3;1;1-10 Orders;0-1 Miles;920;9;8355,27
13592;France;Chatou;Married;58;Female;70000,00;5;2;Partial High School;Skilled Manual;1;2;1;1-10 Orders;2-5 Miles;587;7;9695,73
13593;Germany;Frankfurt am Main;Single;63;Female;100000,00;3;4;Partial College;Professional;1;4;0;1-10 Orders;10+ Miles;0;3;49,97
13594;Germany;Hamburg;Married;64;Female;100000,00;3;4;Partial College;Professional;1;4;0;1-10 Orders;10+ Miles;0;2;44,98
13595;France;Bobigny;Single;65;Male;70000,00;5;2;Partial High School;Skilled Manual;1;2;1;1-10 Orders;10+ Miles;580;9;9390,5325
13596;France;Orly;Married;65;Male;80000,00;4;1;High School;Professional;0;3;0;1-10 Orders;2-5 Miles;0;1;9,99
13597;Germany;Hof;Married;64;Male;90000,00;4;1;High School;Professional;1;3;0;1-10 Orders;10+ Miles;0;4;58,96
13598;Germany;Werne;Married;59;Male;120000,00;4;5;Partial College;Professional;1;3;0;1-10 Orders;10+ Miles;0;3;49,97
13599;United Kingdom;Berks;Married;59;Female;120000,00;4;5;Partial College;Professional;1;3;1;1-10 Orders;10+ Miles;152;5;51,25
13600;United Kingdom;Watford;Married;65;Female;170000,00;4;5;Partial College;Professional;0;4;1;11-20 Orders;10+ Miles;881;11;8460,25
13601;Germany;Berlin;Married;66;Female;100000,00;3;4;Partial College;Management;1;4;0;1-10 Orders;5-10 Miles;0;2;44,98
13602;United Kingdom;Billericay;Married;66;Female;110000,00;4;5;Partial College;Management;1;2;1;1-10 Orders;10+ Miles;876;8;8376,28
13603;United Kingdom;Leeds;Married;66;Female;120000,00;4;5;Partial College;Management;1;3;1;1-10 Orders;10+ Miles;80;6;133,94
13604;United Kingdom;London;Married;60;Male;130000,00;4;5;High School;Management;0;3;1;1-10 Orders;10+ Miles;101;8;177,92
13605;France;Metz;Married;66;Male;80000,00;5;1;High School;Management;0;3;1;1-10 Orders;5-10 Miles;558;7;9614,73
13606;Germany;Frankfurt;Married;67;Male;100000,00;3;4;Partial College;Management;1;4;1;1-10 Orders;10+ Miles;985;6;7195,58
13607;Germany;Frankfurt am Main;Single;61;Male;110000,00;4;5;High School;Management;1;3;1;1-10 Orders;10+ Miles;966;5;6465,03
13608;Germany;Paderborn;Married;67;Female;120000,00;4;5;High School;Management;1;3;0;1-10 Orders;10+ Miles;0;3;71,58
13609;United Kingdom;London;Married;61;Male;150000,00;5;5;High School;Management;1;4;1;1-10 Orders;10+ Miles;102;4;98,96
13610;France;Paris;Married;67;Male;80000,00;5;1;High School;Management;1;4;0;1-10 Orders;10+ Miles;0;2;44,98
13611;France;Sèvres;Married;68;Male;90000,00;4;1;High School;Management;1;3;0;1-10 Orders;10+ Miles;0;3;38,88
13612;United Kingdom;Warrington;Married;69;Female;130000,00;5;5;Partial High School;Professional;0;4;1;1-10 Orders;10+ Miles;199;5;83,95
13613;Australia;Springwood;Married;40;Male;60000,00;0;0;Bachelors;Professional;1;3;1;1-10 Orders;10+ Miles;139;4;105,22
13614;Australia;North Ryde;Single;35;Female;60000,00;0;0;Bachelors;Professional;1;4;1;1-10 Orders;10+ Miles;173;5;114,21
13615;Australia;Sydney;Single;41;Female;60000,00;0;0;Bachelors;Professional;0;4;1;1-10 Orders;2-5 Miles;267;5;146,91
13616;Australia;Sunbury;Married;40;Male;70000,00;0;0;Bachelors;Professional;1;2;1;1-10 Orders;10+ Miles;481;8;6872,0582
13617;Australia;Cranbourne;Married;40;Male;70000,00;0;0;Bachelors;Professional;1;3;1;1-10 Orders;10+ Miles;277;5;141,91
13618;Australia;Geelong;Single;39;Male;70000,00;0;0;Bachelors;Professional;0;3;1;1-10 Orders;10+ Miles;505;4;6763,1482
13619;Australia;Rhodes;Married;40;Male;70000,00;0;0;Bachelors;Professional;1;3;1;1-10 Orders;10+ Miles;490;8;6808,0982
13620;Australia;Coffs Harbour;Single;40;Male;70000,00;0;0;Bachelors;Professional;0;3;1;1-10 Orders;10+ Miles;495;7;6848,0682
13621;Australia;Sunbury;Married;42;Female;60000,00;0;0;Bachelors;Professional;1;4;1;1-10 Orders;10+ Miles;48;6;167,40
13622;Australia;Newcastle;Married;42;Male;70000,00;0;0;Partial High School;Professional;1;4;1;1-10 Orders;10+ Miles;487;7;6841,4296
13623;Australia;Melbourne;Married;43;Male;80000,00;0;0;Bachelors;Professional;1;3;1;1-10 Orders;10+ Miles;174;6;99,20
13624;Australia;Sunbury;Single;42;Female;80000,00;0;0;Bachelors;Professional;1;3;1;1-10 Orders;10+ Miles;320;4;118,96
13625;Australia;Port Macquarie;Married;37;Male;90000,00;0;0;Bachelors;Professional;1;3;1;1-10 Orders;10+ Miles;465;6;6962,1382
13626;Australia;Brisbane;Married;37;Male;90000,00;0;0;Bachelors;Professional;0;3;1;1-10 Orders;10+ Miles;488;9;6909,0882
13627;Australia;Darlinghurst;Married;43;Female;80000,00;0;0;Bachelors;Professional;1;3;1;1-10 Orders;10+ Miles;248;6;214,25
13628;Australia;Cranbourne;Married;42;Female;110000,00;0;5;Partial College;Management;1;3;1;1-10 Orders;10+ Miles;178;6;191,25
13629;Australia;Rockhampton;Married;43;Female;90000,00;0;0;Bachelors;Professional;1;3;1;1-10 Orders;10+ Miles;486;7;6889,1082
13630;Australia;Wollongong;Single;44;Female;90000,00;0;0;Bachelors;Professional;0;3;1;1-10 Orders;10+ Miles;519;8;6824,7296
13631;Australia;Matraville;Married;43;Male;90000,00;0;0;Bachelors;Professional;1;3;1;1-10 Orders;10+ Miles;538;8;6817,1182
13632;Australia;Cloverdale;Single;44;Female;90000,00;0;0;Bachelors;Professional;0;3;1;1-10 Orders;10+ Miles;513;5;6838,4596
13633;Australia;North Ryde;Single;44;Male;90000,00;0;0;Bachelors;Professional;1;3;1;1-10 Orders;10+ Miles;504;6;6803,1382
13634;Australia;Brisbane;Married;44;Female;100000,00;0;5;High School;Management;1;3;1;1-10 Orders;10+ Miles;112;7;234,93
13635;Australia;Matraville;Married;45;Male;80000,00;0;0;Bachelors;Professional;1;4;1;1-10 Orders;10+ Miles;328;7;215,74
13636;Australia;Sunbury;Married;45;Male;90000,00;0;0;Bachelors;Professional;0;3;1;1-10 Orders;10+ Miles;503;5;6831,7596
13637;Australia;Wollongong;Married;43;Female;110000,00;0;5;Partial College;Management;1;3;1;1-10 Orders;10+ Miles;515;6;6777,1282
13638;Australia;Sydney;Single;43;Female;110000,00;0;5;High School;Management;1;4;1;1-10 Orders;10+ Miles;512;7;6832,1182
13639;Australia;Geelong;Married;44;Male;100000,00;0;5;High School;Management;1;3;1;1-10 Orders;10+ Miles;127;5;188,96
13640;Australia;East Brisbane;Married;45;Female;100000,00;0;5;High School;Management;0;4;1;1-10 Orders;10+ Miles;236;5;71,25
13641;Australia;Hervey Bay;Single;46;Male;90000,00;0;0;Bachelors;Professional;0;4;1;1-10 Orders;10+ Miles;82;6;144,74
13642;Australia;Darlinghurst;Married;45;Female;100000,00;0;5;High School;Management;0;4;1;1-10 Orders;10+ Miles;6;3;79,97
13643;Australia;Lane Cove;Single;45;Male;100000,00;0;5;Partial High School;Professional;1;4;1;1-10 Orders;10+ Miles;513;6;6799,4496
13644;Australia;Bendigo;Married;46;Female;100000,00;0;5;Partial High School;Professional;1;4;1;1-10 Orders;10+ Miles;525;5;6864,4596
13645;Australia;Hawthorne;Single;45;Male;100000,00;0;5;Partial High School;Professional;1;4;1;1-10 Orders;10+ Miles;515;8;6817,1182
13646;Australia;Warrnambool;Married;40;Male;110000,00;0;5;High School;Management;1;4;1;1-10 Orders;10+ Miles;501;8;6843,5982
13647;Australia;East Brisbane;Single;46;Male;120000,00;0;5;Partial High School;Professional;1;4;1;1-10 Orders;10+ Miles;538;5;6793,1482
13648;Australia;Rockhampton;Single;40;Male;120000,00;0;5;Partial High School;Professional;1;4;1;1-10 Orders;10+ Miles;511;5;6765,4382
13649;Australia;Townsville;Married;45;Female;110000,00;0;5;Partial High School;Professional;1;4;1;1-10 Orders;10+ Miles;513;7;6812,1282
13650;Australia;North Sydney;Married;45;Male;110000,00;0;5;Partial High School;Management;1;4;1;1-10 Orders;10+ Miles;535;5;6768,1382
13651;Australia;Perth;Married;44;Male;120000,00;0;5;Partial High School;Management;1;4;1;1-10 Orders;10+ Miles;532;7;6812,1182
13652;United States;Beaverton;Married;74;Female;90000,00;5;0;Bachelors;Management;1;2;0;1-10 Orders;5-10 Miles;0;2;30,97
13653;United States;Burien;Married;75;Male;90000,00;5;0;Bachelors;Management;1;2;1;1-10 Orders;1-2 Miles;388;5;4546,7925
13654;United States;Bellingham;Married;75;Male;100000,00;2;3;Graduate Degree;Management;1;3;0;1-10 Orders;1-2 Miles;0;2;56,97
13655;United States;Bellingham;Married;70;Male;100000,00;2;3;Graduate Degree;Management;1;3;0;1-10 Orders;5-10 Miles;0;1;21,98
13656;United States;Bellflower;Married;69;Female;110000,00;2;4;Graduate Degree;Management;1;2;0;1-10 Orders;5-10 Miles;0;2;56,97
13657;United States;Lebanon;Single;75;Female;110000,00;2;4;Graduate Degree;Management;1;2;1;1-10 Orders;5-10 Miles;402;5;4819,30
13658;United States;Redmond;Married;75;Male;130000,00;2;3;Bachelors;Management;1;4;1;1-10 Orders;0-1 Miles;406;4;4787,61
13659;United States;Ballard;Married;74;Male;130000,00;2;3;Bachelors;Management;1;4;0;1-10 Orders;5-10 Miles;0;3;65,96
13660;Canada;Metchosin;Married;74;Male;70000,00;5;0;Bachelors;Management;1;2;1;1-10 Orders;10+ Miles;86;6;4750,01
13661;United Kingdom;Warrington;Married;40;Male;40000,00;1;1;Bachelors;Skilled Manual;1;0;1;1-10 Orders;1-2 Miles;913;4;5913,24
13662;France;Villeneuve-d'Ascq;Single;36;Male;20000,00;0;0;Partial High School;Manual;1;2;1;1-10 Orders;1-2 Miles;371;3;3021,0425
13663;Germany;Stuttgart;Single;37;Male;10000,00;0;0;Partial High School;Manual;0;2;0;1-10 Orders;1-2 Miles;0;3;15,23
13664;United Kingdom;Oxon;Single;43;Male;10000,00;0;0;Partial High School;Manual;0;2;1;1-10 Orders;0-1 Miles;91;6;210,25
13665;United Kingdom;Woolston;Married;37;Female;10000,00;0;0;Partial High School;Manual;0;2;1;1-10 Orders;0-1 Miles;165;5;83,95
13666;Germany;Grevenbroich;Single;42;Female;20000,00;0;0;Partial High School;Manual;0;2;1;1-10 Orders;1-2 Miles;966;3;5900,55
13667;France;Les Ulis;Single;43;Male;20000,00;0;0;Partial High School;Manual;0;2;1;1-10 Orders;1-2 Miles;410;3;3001,0425
13668;Australia;Coffs Harbour;Married;47;Male;60000,00;5;5;Bachelors;Professional;1;2;1;1-10 Orders;5-10 Miles;304;5;114,21
13669;Australia;Gold Coast;Married;53;Female;60000,00;3;2;Bachelors;Professional;1;2;1;1-10 Orders;0-1 Miles;273;5;129,71
13670;Australia;Port Macquarie;Single;52;Female;60000,00;3;2;Bachelors;Professional;0;2;1;1-10 Orders;0-1 Miles;283;5;178,45
13671;Germany;Poing;Single;42;Male;30000,00;0;0;Partial College;Clerical;0;1;0;1-10 Orders;1-2 Miles;0;4;135,23
13672;France;Lille;Single;36;Male;20000,00;0;0;Partial High School;Manual;0;2;0;1-10 Orders;0-1 Miles;0;2;119,98
13673;France;Verrieres Le Buisson;Single;35;Female;20000,00;0;0;Partial High School;Manual;0;2;0;1-10 Orders;0-1 Miles;0;2;94,48
13674;France;Paris;Single;36;Male;20000,00;0;0;Partial High School;Manual;1;2;0;1-10 Orders;1-2 Miles;0;3;148,47
13675;United Kingdom;London;Single;36;Male;20000,00;0;0;Partial High School;Manual;0;2;1;1-10 Orders;0-1 Miles;145;8;215,23
13676;United Kingdom;W. York;Married;35;Male;20000,00;0;0;Partial High School;Manual;0;2;1;1-10 Orders;0-1 Miles;146;4;68,87
13677;Germany;Saarbrücken;Single;38;Female;30000,00;0;0;High School;Manual;0;1;0;1-10 Orders;1-2 Miles;0;2;39,98
13678;United Kingdom;High Wycombe;Married;42;Male;40000,00;1;1;Bachelors;Skilled Manual;1;0;1;1-10 Orders;0-1 Miles;911;3;5933,25
13679;United Kingdom;Lancaster;Married;42;Female;40000,00;1;1;Bachelors;Skilled Manual;1;0;1;1-10 Orders;0-1 Miles;890;3;5933,26
13680;United Kingdom;Warrington;Married;41;Female;40000,00;1;1;Bachelors;Skilled Manual;1;0;1;1-10 Orders;1-2 Miles;901;5;5948,24
13681;France;Paris;Single;42;Male;30000,00;0;0;High School;Manual;1;1;0;1-10 Orders;2-5 Miles;0;3;74,98
13682;Germany;Paderborn;Single;43;Male;30000,00;0;0;High School;Manual;0;1;0;1-10 Orders;1-2 Miles;0;3;15,23
13683;Germany;Kiel;Single;42;Female;30000,00;0;0;High School;Manual;0;1;0;1-10 Orders;2-5 Miles;0;3;89,97
13684;Germany;Kassel;Single;38;Male;10000,00;0;0;Partial High School;Manual;0;2;0;1-10 Orders;1-2 Miles;0;2;39,98
13685;Germany;Berlin;Married;37;Female;40000,00;1;1;Bachelors;Skilled Manual;1;0;1;1-10 Orders;0-1 Miles;849;9;6509,69
13686;Germany;Dresden;Married;42;Male;40000,00;1;1;Bachelors;Skilled Manual;1;1;1;1-10 Orders;0-1 Miles;882;4;6493,24
13687;United Kingdom;Bury;Married;42;Male;40000,00;1;1;Bachelors;Skilled Manual;1;1;1;1-10 Orders;0-1 Miles;931;2;5873,26
13688;United Kingdom;Oxon;Single;43;Male;50000,00;0;0;Graduate Degree;Skilled Manual;0;0;0;1-10 Orders;1-2 Miles;0;2;27,28
13689;United Kingdom;York;Single;43;Female;50000,00;0;0;Graduate Degree;Skilled Manual;0;0;1;1-10 Orders;0-1 Miles;915;2;5898,26
13690;United Kingdom;W. York;Single;44;Female;20000,00;0;0;Partial High School;Manual;0;2;1;1-10 Orders;1-2 Miles;987;6;7162,08
13691;United Kingdom;Billericay;Single;38;Female;40000,00;2;2;Partial College;Clerical;1;0;1;1-10 Orders;1-2 Miles;915;5;5976,74
13692;United Kingdom;Cambridge;Married;38;Male;40000,00;2;2;Partial College;Clerical;0;0;0;1-10 Orders;0-1 Miles;0;1;24,99
13693;United Kingdom;London;Single;45;Male;20000,00;0;0;Partial High School;Manual;0;2;1;1-10 Orders;1-2 Miles;1021;6;7171,58
13694;United Kingdom;Gateshead;Single;39;Female;30000,00;0;0;High School;Manual;1;1;1;1-10 Orders;2-5 Miles;178;5;105,56
13695;France;Roubaix;Single;45;Male;30000,00;0;0;High School;Manual;0;1;0;1-10 Orders;2-5 Miles;0;1;35,00
13696;Germany;Neunkirchen;Single;44;Female;40000,00;2;2;Partial College;Clerical;1;1;0;1-10 Orders;1-2 Miles;0;3;48,97
13697;Germany;Offenbach;Single;45;Male;40000,00;2;2;Partial College;Clerical;1;1;1;1-10 Orders;0-1 Miles;860;7;6485,67
13698;Germany;Kassel;Single;45;Female;40000,00;2;2;Partial College;Clerical;1;2;0;1-10 Orders;1-2 Miles;0;3;32,27
13699;United States;Milwaukie;Single;41;Female;40000,00;3;3;Partial College;Clerical;1;0;0;1-10 Orders;0-1 Miles;0;2;75,97
13700;United States;Daly City;Single;41;Male;40000,00;3;3;Partial College;Clerical;1;1;1;1-10 Orders;1-2 Miles;581;4;4525,8225
13701;Canada;Newton;Single;41;Female;40000,00;3;3;Partial College;Clerical;1;1;1;1-10 Orders;0-1 Miles;263;10;169,52
13702;United States;Chula Vista;Single;42;Female;40000,00;3;3;Partial College;Clerical;1;2;1;1-10 Orders;1-2 Miles;566;3;4478,8425
13703;United States;Kirkland;Single;42;Female;30000,00;0;0;Graduate Degree;Skilled Manual;1;0;0;1-10 Orders;0-1 Miles;0;3;74,98
13704;United States;Walla Walla;Single;41;Female;30000,00;0;0;Graduate Degree;Skilled Manual;1;0;1;1-10 Orders;1-2 Miles;390;4;2736,5325
13705;United States;Portland;Single;41;Male;30000,00;0;0;Graduate Degree;Skilled Manual;1;0;1;1-10 Orders;1-2 Miles;465;3;3018,33
13706;Canada;Cliffside;Single;41;Female;40000,00;3;3;Partial College;Clerical;1;2;0;1-10 Orders;1-2 Miles;0;4;2337,27
13707;Canada;Royal Oak;Married;40;Male;40000,00;4;4;Partial College;Clerical;0;1;1;1-10 Orders;0-1 Miles;147;9;189,04
13708;Canada;Cliffside;Single;50;Female;60000,00;0;0;Graduate Degree;Skilled Manual;0;0;1;1-10 Orders;0-1 Miles;319;9;160,53
13709;Canada;Langford;Single;38;Male;60000,00;0;0;Graduate Degree;Skilled Manual;0;0;0;1-10 Orders;1-2 Miles;0;3;2332,28
13710;Canada;Oak Bay;Single;49;Female;60000,00;0;0;Graduate Degree;Skilled Manual;1;0;0;1-10 Orders;1-2 Miles;0;3;2341,46
13711;Canada;Royal Oak;Single;49;Male;60000,00;0;0;Graduate Degree;Skilled Manual;0;0;0;1-10 Orders;1-2 Miles;0;3;2380,47
13712;United States;Beaverton;Single;50;Female;60000,00;0;0;Graduate Degree;Skilled Manual;1;0;1;1-10 Orders;1-2 Miles;592;3;4503,8425
13713;United States;Sedro Woolley;Single;50;Male;60000,00;0;0;Graduate Degree;Skilled Manual;0;0;1;1-10 Orders;1-2 Miles;572;5;4828,31
13714;United States;Milwaukie;Married;62;Female;20000,00;2;0;High School;Manual;0;2;1;1-10 Orders;1-2 Miles;455;5;3033,31
13715;United States;Chula Vista;Married;57;Male;30000,00;1;0;Bachelors;Skilled Manual;1;1;1;1-10 Orders;1-2 Miles;448;4;2778,5225
13716;United States;Downey;Married;63;Male;30000,00;1;0;Bachelors;Skilled Manual;1;1;1;1-10 Orders;1-2 Miles;463;5;3078,31
13717;United States;Beaverton;Married;62;Female;30000,00;1;0;Bachelors;Skilled Manual;1;1;0;1-10 Orders;1-2 Miles;0;3;74,98
13718;United States;Redmond;Married;62;Male;30000,00;1;0;Bachelors;Skilled Manual;1;1;1;1-10 Orders;1-2 Miles;480;3;3062,33
13719;Canada;Langford;Married;61;Male;20000,00;2;0;Partial High School;Manual;0;2;0;1-10 Orders;1-2 Miles;0;2;1129,48
13720;Canada;Sooke;Married;61;Male;20000,00;3;0;Partial High School;Manual;0;2;0;1-10 Orders;1-2 Miles;0;2;1155,48
13721;United States;Olympia;Single;56;Male;20000,00;3;0;Partial High School;Clerical;1;2;1;1-10 Orders;1-2 Miles;469;5;2786,5225
13722;United States;Puyallup;Married;61;Male;30000,00;1;0;High School;Manual;1;1;1;1-10 Orders;1-2 Miles;483;6;3102,80
13723;United States;Burbank;Married;56;Male;30000,00;1;0;High School;Clerical;1;1;0;1-10 Orders;5-10 Miles;0;3;74,98
13724;United States;Mill Valley;Married;62;Male;40000,00;1;0;Partial College;Clerical;1;1;1;1-10 Orders;0-1 Miles;546;2;4476,5525
13725;United States;San Gabriel;Married;56;Male;40000,00;1;0;Partial College;Clerical;1;1;1;1-10 Orders;0-1 Miles;550;4;4532,5225
13726;United States;Torrance;Married;61;Male;40000,00;1;0;Partial College;Clerical;1;1;1;1-10 Orders;0-1 Miles;547;4;4500,8225
13727;United States;Berkeley;Married;50;Female;40000,00;1;0;Partial College;Clerical;1;1;0;1-10 Orders;1-2 Miles;0;3;80,96
13728;United States;Bellflower;Married;60;Female;40000,00;1;0;Partial College;Clerical;1;1;1;1-10 Orders;0-1 Miles;549;6;4879,80
13729;United States;Sedro Woolley;Married;60;Male;40000,00;1;0;Partial College;Clerical;1;1;1;1-10 Orders;0-1 Miles;524;5;4883,82
13730;United States;Bellingham;Married;60;Male;40000,00;1;0;Partial College;Clerical;1;1;1;1-10 Orders;0-1 Miles;564;5;4571,0225
13731;United States;Coronado;Single;61;Female;80000,00;5;0;Graduate Degree;Skilled Manual;1;0;0;1-10 Orders;0-1 Miles;0;1;21,98
13732;Canada;N. Vancouver;Single;50;Female;80000,00;5;0;Graduate Degree;Skilled Manual;1;0;1;1-10 Orders;1-2 Miles;203;5;108,96
13733;United States;Burien;Married;59;Female;40000,00;1;0;Partial College;Clerical;1;1;1;1-10 Orders;0-1 Miles;552;4;4553,5225
13734;United States;Berkeley;Married;48;Female;40000,00;1;0;Partial College;Clerical;1;1;1;1-10 Orders;0-1 Miles;547;6;4522,5025
13735;United States;Bremerton;Married;60;Male;40000,00;1;0;Partial College;Clerical;1;1;1;1-10 Orders;0-1 Miles;573;4;4516,5325
13736;United States;Spring Valley;Married;43;Male;40000,00;1;0;Partial College;Clerical;1;1;1;1-10 Orders;1-2 Miles;558;3;4478,8425
13737;United States;Bellflower;Married;59;Male;40000,00;1;0;Partial College;Clerical;1;1;0;1-10 Orders;1-2 Miles;0;4;39,25
13738;United States;Los Angeles;Married;60;Male;40000,00;1;0;Partial College;Clerical;1;1;0;1-10 Orders;1-2 Miles;0;1;21,98
13739;United States;Renton;Married;59;Male;40000,00;1;0;Partial College;Clerical;1;1;0;1-10 Orders;1-2 Miles;0;2;71,97
13740;United States;Walla Walla;Married;58;Female;40000,00;1;0;Partial College;Clerical;1;1;0;1-10 Orders;1-2 Miles;0;2;56,97
13741;United States;Imperial Beach;Married;58;Female;40000,00;1;0;Partial College;Clerical;1;1;1;1-10 Orders;0-1 Miles;207;2;2951,0525
13742;United States;Bremerton;Married;58;Male;40000,00;1;0;Partial College;Clerical;1;1;1;1-10 Orders;1-2 Miles;189;5;2988,3225
13743;Canada;Oak Bay;Married;58;Female;40000,00;1;0;Partial College;Clerical;1;1;0;1-10 Orders;1-2 Miles;0;2;2349,98
13744;United States;Bremerton;Married;53;Male;40000,00;1;0;Partial College;Clerical;1;1;1;1-10 Orders;1-2 Miles;179;3;2959,0025
13745;United States;Milwaukie;Married;59;Male;40000,00;1;0;Partial College;Clerical;1;1;1;1-10 Orders;1-2 Miles;166;5;3282,81
13746;United States;Berkeley;Married;59;Female;40000,00;1;0;Partial College;Clerical;1;1;1;1-10 Orders;1-2 Miles;197;5;3250,11
13747;United States;Kirkland;Married;47;Male;40000,00;1;0;Partial College;Clerical;1;1;1;1-10 Orders;1-2 Miles;174;4;3045,5325
13748;United States;Renton;Married;52;Male;80000,00;4;0;Graduate Degree;Skilled Manual;1;0;0;1-10 Orders;1-2 Miles;0;2;71,97
13749;United States;Burlingame;Married;52;Male;80000,00;4;0;Graduate Degree;Skilled Manual;1;0;0;1-10 Orders;1-2 Miles;0;1;21,98
13750;United States;Bremerton;Married;58;Male;80000,00;4;0;Graduate Degree;Skilled Manual;0;0;0;1-10 Orders;0-1 Miles;0;2;71,97
13751;Canada;Vancouver;Single;57;Female;80000,00;4;0;Graduate Degree;Skilled Manual;1;0;1;1-10 Orders;0-1 Miles;190;9;224,91
13752;United States;La Jolla;Single;58;Female;80000,00;4;0;Graduate Degree;Skilled Manual;1;0;0;1-10 Orders;0-1 Miles;0;2;24,27
13753;United States;Redwood City;Single;58;Female;80000,00;4;0;Graduate Degree;Skilled Manual;1;0;0;1-10 Orders;0-1 Miles;0;3;84,92
13754;United States;Ballard;Single;57;Female;80000,00;4;0;Graduate Degree;Skilled Manual;1;0;0;1-10 Orders;1-2 Miles;0;2;56,97
13755;United States;Beaverton;Single;51;Male;60000,00;4;0;Graduate Degree;Skilled Manual;1;0;0;1-10 Orders;1-2 Miles;0;4;45,95
13756;Canada;Sooke;Single;57;Female;60000,00;4;0;Graduate Degree;Skilled Manual;1;0;1;11-20 Orders;1-2 Miles;113;13;298,49
13757;United States;Issaquah;Single;56;Female;60000,00;4;0;Graduate Degree;Skilled Manual;0;0;0;1-10 Orders;0-1 Miles;0;3;86,96
13758;Canada;Langford;Single;57;Female;60000,00;4;0;Graduate Degree;Skilled Manual;1;0;1;1-10 Orders;1-2 Miles;316;10;284,13
13759;United States;El Cajon;Married;56;Male;60000,00;4;0;Graduate Degree;Skilled Manual;1;0;0;1-10 Orders;1-2 Miles;0;4;100,46
13760;Canada;Langley;Married;57;Male;60000,00;4;0;Graduate Degree;Skilled Manual;0;0;1;11-20 Orders;0-1 Miles;204;11;197,81
13761;United States;Oregon City;Married;56;Male;60000,00;4;0;Graduate Degree;Skilled Manual;1;0;0;1-10 Orders;1-2 Miles;0;2;46,47
13762;Canada;Royal Oak;Married;57;Male;60000,00;4;0;Graduate Degree;Skilled Manual;1;0;1;11-20 Orders;1-2 Miles;284;12;229,00
13763;United States;Yakima;Single;56;Female;60000,00;4;0;Graduate Degree;Skilled Manual;1;0;0;1-10 Orders;1-2 Miles;0;2;30,97
13764;France;Dunkerque;Married;48;Female;20000,00;1;1;Partial College;Manual;1;1;0;1-10 Orders;2-5 Miles;0;3;74,98
13765;United Kingdom;London;Married;47;Male;30000,00;1;0;Bachelors;Clerical;1;0;1;1-10 Orders;1-2 Miles;1032;5;7152,09
13766;France;Paris;Married;48;Male;30000,00;1;1;Bachelors;Clerical;1;0;1;1-10 Orders;2-5 Miles;412;3;3001,0425
13767;Germany;München;Single;47;Female;30000,00;1;1;Bachelors;Clerical;0;0;1;1-10 Orders;1-2 Miles;978;5;5910,22
13768;France;Courbevoie;Married;42;Male;40000,00;0;0;Graduate Degree;Clerical;1;0;1;1-10 Orders;0-1 Miles;662;4;5063,5225
13769;France;Lieusaint;Married;47;Male;40000,00;0;0;Graduate Degree;Clerical;1;0;1;1-10 Orders;0-1 Miles;675;5;5085,5325
13770;Germany;Frankfurt;Married;47;Male;40000,00;0;0;Graduate Degree;Clerical;1;0;1;1-10 Orders;0-1 Miles;899;5;6428,23
13771;Germany;Hamburg;Single;42;Male;40000,00;0;0;Graduate Degree;Clerical;1;0;1;1-10 Orders;0-1 Miles;890;10;6535,69
